"id","price_doc"
31867,515274730.473469
31868,534295712.519038
31869,500626387.978604
31870,534514344.496573
31871,529704440.990797
31872,468050223.325847
31873,467394327.393241
31874,495007546.155948
31875,490350685.034446
31876,498899195.356076
31877,376662056.716099
31878,550671247.636431
31879,481824037.91057
31880,459742208.179507
31881,538252951.312427
31882,453620512.808519
31883,498899195.356076
31884,531890760.76615
31885,525113169.462556
31886,494286060.630081
31887,448373345.347672
31888,527299489.237909
31889,453839144.786054
31890,498986648.14709
31891,575179892.318136
31892,540308091.901258
31893,438097642.403513
31894,502594075.776422
31895,504649216.365254
31896,540308091.901258
31897,550671247.636431
31898,526643593.305303
31899,525550433.417627
31900,536263400.316856
31901,484666253.618529
31902,477232766.382329
31903,550037214.901579
31904,538865120.849526
31905,449903769.190419
31906,532328024.721221
31907,541073303.822632
31908,535826136.361785
31909,500407756.001069
31910,518772842.114033
31911,538865120.849526
31912,477232766.382329
31913,514837466.518398
31914,519866002.00171
31915,432631842.965131
31916,538865120.849526
31917,498658700.180787
31918,527955385.170515
31919,487945733.281558
31920,534295712.519038
31921,540308091.901258
31922,511995250.810439
31923,452527352.920842
31924,403772421.930474
31925,531890760.76615
31926,432413210.987596
31927,485103517.573599
31928,477232766.382329
31929,420825716.178226
31930,455806832.583871
31931,525113169.462556
31932,490787948.989517
31933,536044768.339321
31934,502812707.753957
31935,502594075.776422
31936,530797600.878474
31937,531234864.833544
31938,545883207.328408
31939,546101839.305943
31940,431538683.077455
31941,306481191.927273
31942,530797600.878474
31943,500407756.001069
31944,465382913.199917
31945,532546656.698756
31946,470236543.1012
31947,474390550.674371
31948,502812707.753957
31949,529704440.990797
31950,449466505.235348
31951,546101839.305943
31952,535170240.429179
31953,527955385.170515
31954,471089207.813588
31955,519866002.00171
31956,489257525.14677
31957,545664575.350873
31958,547850895.126226
31959,452527352.920842
31960,530600832.098692
31961,489694789.10184
31962,545227311.395802
31963,504999027.52931
31964,504999027.52931
31965,534077080.541503
31966,451871456.988236
31967,458583458.69857
31968,485103517.573599
31969,367042249.704546
31970,524457273.52995
31971,527474394.819937
31972,503031339.731493
31973,516171121.581363
31974,447411364.646517
31975,530141704.945868
31976,538865120.849526
31977,471766966.943947
31978,490569317.011982
31979,495729031.681814
31980,532983920.653826
31981,517023786.293751
31982,491290802.537848
31983,465208007.617889
31984,491006580.967052
31985,529704440.990797
31986,527474394.819937
31987,471329702.988877
31988,504124499.619169
31989,454057776.763589
31990,534514344.496573
31991,478325926.270006
31992,534601797.287588
31993,454495040.71866
31994,477232766.382329
31995,535607504.38425
31996,453839144.786054
31997,532765288.676291
31998,541073303.822632
31999,531234864.833544
32000,477232766.382329
32001,274932597.568931
32002,427821939.459355
32003,480074982.090288
32004,477232766.382329
32005,532983920.653826
32006,467175695.415706
32007,492099740.854729
32008,520084633.979245
32009,540308091.901258
32010,489913421.079376
32011,498658700.180787
32012,542385095.687844
32013,498658700.180787
32014,532765288.676291
32015,533421184.608897
32016,487464742.930981
32017,459742208.179507
32018,492537004.809799
32019,543040991.62045
32020,491028444.164806
32021,491881108.877193
32022,503249971.709028
32023,527299489.237909
32024,468050223.325847
32025,519210106.069104
32026,527627437.204212
32027,507622611.259734
32028,520893572.296125
32029,392840823.05371
32030,550671247.636431
32031,538865120.849526
32032,494504692.607617
32033,532328024.721221
32034,540308091.901258
32035,497784172.270646
32036,521134067.471414
32037,456375275.725463
32038,517242418.271286
32039,480512246.045358
32040,425198355.728932
32041,534514344.496573
32042,535694957.175264
32043,276309979.027404
32044,516171121.581363
32045,536263400.316856
32046,497784172.270646
32047,474171918.696835
32048,509153035.102481
32049,464770743.662818
32050,410987277.189138
32051,460551146.496387
32052,477232766.382329
32053,444000705.796966
32054,533202552.631362
32055,523364113.642274
32056,448810609.302742
32057,517023786.293751
32058,567090509.149331
32059,522489585.732133
32060,526862225.282839
32061,478544558.247541
32062,465426639.595424
32063,499314596.113393
32064,460835368.067183
32065,477888662.314935
32066,529704440.990797
32067,516258574.372377
32068,532328024.721221
32069,497784172.270646
32070,451652825.010701
32071,526424961.327768
32072,526206329.350233
32073,550671247.636431
32074,498658700.180787
32075,472641494.854088
32076,449029241.280278
32077,439300118.279958
32078,540308091.901258
32079,527627437.204212
32080,498658700.180787
32081,344523156.018412
32082,505436291.484381
32083,537356560.204532
32084,535170240.429179
32085,474609182.651906
32086,503249971.709028
32087,532546656.698756
32088,328781653.635872
32089,541073303.822632
32090,454495040.71866
32091,481386773.9555
32092,498658700.180787
32093,551349006.76679
32094,507403979.282198
32095,517898314.203892
32096,465382913.199917
32097,440808678.924951
32098,529704440.990797
32099,507841243.237269
32100,484666253.618529
32101,517023786.293751
32102,502747118.160697
32103,539411700.793364
32104,489454293.926552
32105,468487487.280918
32106,481386773.9555
32107,502484759.787655
32108,541073303.822632
32109,532983920.653826
32110,538865120.849526
32111,442907545.90929
32112,373819841.00814
32113,486196677.461276
32114,482698565.820711
32115,542603727.665379
32116,506092187.416987
32117,444000705.796966
32118,482698565.820711
32119,490044600.265897
32120,448154713.370136
32121,497652993.084125
32122,495379220.517758
32123,333810189.119183
32124,388905447.458075
32125,453839144.786054
32126,495597852.495293
32127,492099740.854729
32128,536482032.294391
32129,547413631.171155
32130,527999111.566022
32131,429527268.88413
32132,542385095.687844
32133,539411700.793364
32134,533027647.049334
32135,498877332.158322
32136,437660378.448443
32137,505873555.439451
32138,535760546.768525
32139,498221436.225716
32140,536700664.271926
32141,552223534.676932
32142,526643593.305303
32143,515274730.473469
32144,527627437.204212
32145,213781233.452313
32146,477232766.382329
32147,541291935.800167
32148,524566589.518718
32149,501719547.866281
32150,498899195.356076
32151,486918162.987142
32152,502484759.787655
32153,477232766.382329
32154,519428738.046639
32155,473122485.204666
32156,543259623.597985
32157,451215561.055631
32158,471067344.615834
32159,418420764.425338
32160,481168141.977964
32161,503031339.731493
32162,477451398.359865
32163,488601629.214164
32164,482917197.798247
32165,481824037.91057
32166,491487571.31763
32167,468050223.325847
32168,493192900.742405
32169,530797600.878474
32170,486852573.393882
32171,485540781.52867
32172,498658700.180787
32173,519428738.046639
32174,448373345.347672
32175,344479429.622905
32176,550255846.879114
32177,504999027.52931
32178,527518121.215444
32179,489913421.079376
32180,517023786.293751
32181,477232766.382329
32182,494067428.652546
32183,521177793.866921
32184,430467386.387532
32185,532546656.698756
32186,529267177.035727
32187,525550433.417627
32188,517154965.480272
32189,533027647.049334
32190,516171121.581363
32191,516171121.581363
32192,390654503.278357
32193,506529451.372057
32194,542560001.269872
32195,434512077.971935
32196,137041409.337428
32197,494941956.562687
32198,477232766.382329
32199,543478255.57552
32200,440065330.201331
32201,444000705.796966
32202,550671247.636431
32203,558345230.047919
32204,513088410.698116
32205,443344809.86436
32206,433703139.655054
32207,483594956.928606
32208,532765288.676291
32209,516171121.581363
32210,524457273.52995
32211,308011615.77002
32212,498658700.180787
32213,518116946.181427
32214,418420764.425338
32215,532328024.721221
32216,536044768.339321
32217,506922988.931621
32218,491028444.164806
32219,487945733.281558
32220,514400202.563327
32221,504671079.563007
32222,519866002.00171
32223,508934403.124945
32224,532983920.653826
32225,539761511.95742
32226,526206329.350233
32227,347365371.726371
32228,455150936.651266
32229,450778297.10056
32230,529704440.990797
32231,457555888.404154
32232,541073303.822632
32233,523364113.642274
32234,463021687.842536
32235,391529031.188498
32236,528174017.14805
32237,326376701.882984
32238,529245313.837973
32239,435911322.628161
32240,539980143.934956
32241,520893572.296125
32242,525113169.462556
32243,501063651.933675
32244,547413631.171155
32245,499095964.135858
32246,500189124.023534
32247,449903769.190419
32248,482042669.888105
32249,478325926.270006
32250,497346908.315575
32251,529485809.013262
32252,532087529.545932
32253,499139690.531365
32254,314570575.096078
32255,529485809.013262
32256,492099740.854729
32257,540286228.703505
32258,523801377.597345
32259,502812707.753957
32260,476358238.472188
32261,357641074.670529
32262,444000705.796966
32263,546320471.283479
32264,531672128.788615
32265,450778297.10056
32266,499533228.090928
32267,532218708.732453
32268,569058196.947148
32269,517679682.226357
32270,450122401.167954
32271,532109392.743685
32272,528698733.894135
32273,487508469.326487
32274,529704440.990797
32275,492099740.854729
32276,490044600.265897
32277,476576870.449723
32278,503905867.641634
32279,537793824.159603
32280,496035116.450364
32281,515930626.406074
32282,473516022.764229
32283,477232766.382329
32284,532983920.653826
32285,497784172.270646
32286,472422862.876553
32287,532983920.653826
32288,532546656.698756
32289,531453496.81108
32290,516149258.38361
32291,534514344.496573
32292,489476157.124305
32293,548944055.013902
32294,488820261.191699
32295,518772842.114033
32296,499970492.045999
32297,469799279.14613
32298,473297390.786694
32299,561624709.710949
32300,483791725.708388
32301,466738431.460636
32302,486852573.393882
32303,503468603.686563
32304,529704440.990797
32305,528829913.080656
32306,517154965.480272
32307,450996929.078095
32308,545883207.328408
32309,535170240.429179
32310,529267177.035727
32311,515274730.473469
32312,525987697.372697
32313,539105616.024814
32314,534295712.519038
32315,438534906.358584
32316,498658700.180787
32317,429658448.070652
32318,475046446.606976
32319,517898314.203892
32320,497018960.349272
32321,482479933.843176
32322,548944055.013902
32323,435036794.718019
32324,545445943.373338
32325,511557986.855369
32326,480293614.067823
32327,538012456.137138
32328,476139606.494653
32329,538012456.137138
32330,527736753.19298
32331,524894537.485021
32332,517023786.293751
32333,432850474.942667
32334,545664575.350873
32335,489694789.10184
32336,488098775.665833
32337,532765288.676291
32338,529704440.990797
32339,499314596.113393
32340,513962938.608257
32341,549599950.946508
32342,531672128.788615
32343,520740529.911851
32344,532983920.653826
32345,520959161.889386
32346,440305825.37662
32347,545664575.350873
32348,504561763.57424
32349,442251649.976684
32350,452527352.920842
32351,515930626.406074
32352,506310819.394522
32353,534514344.496573
32354,449685137.212883
32355,522926849.687204
32356,546101839.305943
32357,502375443.798887
32358,497784172.270646
32359,420388452.223156
32360,536482032.294391
32361,499970492.045999
32362,480424793.254344
32363,520959161.889386
32364,534514344.496573
32365,498877332.158322
32366,505654923.461916
32367,509502846.266537
32368,533202552.631362
32369,478544558.247541
32370,538231088.114673
32371,504999027.52931
32372,483594956.928606
32373,486196677.461276
32374,403553789.952939
32375,515755720.824046
32376,515493362.451004
32377,537356560.204532
32378,521396425.844456
32379,540854671.845097
32380,491443844.922123
32381,520959161.889386
32382,450559665.123025
32383,444284927.367762
32384,529704440.990797
32385,498221436.225716
32386,496625422.789709
32387,525113169.462556
32388,515711994.428539
32389,473778381.137272
32390,515711994.428539
32391,477232766.382329
32392,531016232.856009
32393,521134067.471414
32394,532328024.721221
32395,529704440.990797
32396,517023786.293751
32397,477232766.382329
32398,486415309.438811
32399,484447621.640994
32400,522489585.732133
32401,459742208.179507
32402,541073303.822632
32403,453183248.853448
32404,532983920.653826
32405,458649048.29183
32406,418420764.425338
32407,520521897.934315
32408,547413631.171155
32409,444437969.752037
32410,532983920.653826
32411,521134067.471414
32412,491946698.470454
32413,469143383.213524
32414,440808678.924951
32415,489694789.10184
32416,480074982.090288
32417,526731046.096317
32418,535170240.429179
32419,508169191.203572
32420,498221436.225716
32421,542778633.247407
32422,546757735.238549
32423,504124499.619169
32424,528611281.103121
32425,527474394.819937
32426,476358238.472188
32427,455369568.628801
32428,531016232.856009
32429,496035116.450364
32430,548288159.081296
32431,489038893.169235
32432,505873555.439451
32433,544112288.310372
32434,471111071.011341
32435,532546656.698756
32436,503031339.731493
32437,482917197.798247
32438,534077080.541503
32439,550037214.901579
32440,524675905.507486
32441,504124499.619169
32442,506310819.394522
32443,467328737.799981
32444,547632263.14869
32445,500298440.012302
32446,507185347.304663
32447,434599530.762949
32448,536482032.294391
32449,444241200.972255
32450,511776618.832904
32451,468050223.325847
32452,518116946.181427
32453,536263400.316856
32454,534951608.451644
32455,432194579.010061
32456,517242418.271286
32457,520959161.889386
32458,500626387.978604
32459,472903853.227131
32460,491006580.967052
32461,463021687.842536
32462,331405237.366295
32463,546976367.216085
32464,470455175.078735
32465,532983920.653826
32466,464552111.685283
32467,533858448.563968
32468,499533228.090928
32469,476139606.494653
32470,475702342.539582
32471,375437717.641901
32472,531453496.81108
32473,521177793.866921
32474,522489585.732133
32475,452964616.875913
32476,544309057.090154
32477,534951608.451644
32478,477232766.382329
32479,534951608.451644
32480,495597852.495293
32481,538886984.047279
32482,498899195.356076
32483,486896299.789389
32484,422356140.020973
32485,453620512.808519
32486,526643593.305303
32487,514837466.518398
32488,444875233.707107
32489,456244096.538942
32490,546101839.305943
32491,522926849.687204
32492,481824037.91057
32493,506310819.394522
32494,537793824.159603
32495,473078758.809159
32496,506922988.931621
32497,526424961.327768
32498,458649048.29183
32499,463021687.842536
32500,497303181.920068
32501,503687235.664099
32502,504343131.596704
32503,476139606.494653
32504,553098062.587072
32505,529267177.035727
32506,522926849.687204
32507,551349006.76679
32508,491662476.899658
32509,546539103.261014
32510,454495040.71866
32511,527474394.819937
32512,550999195.602734
32513,522052321.777062
32514,490744222.59401
32515,526665456.503057
32516,487289837.348952
32517,455150936.651266
32518,527627437.204212
32519,527474394.819937
32520,541073303.822632
32521,517023786.293751
32522,534732976.474109
32523,456265959.736696
32524,528174017.14805
32525,539542879.979885
32526,485759413.506205
32527,464573974.883036
32528,529704440.990797
32529,514837466.518398
32530,534295712.519038
32531,514837466.518398
32532,419513924.313014
32533,481168141.977964
32534,532328024.721221
32535,490416274.627707
32536,426072883.639073
32537,535760546.768525
32538,522052321.777062
32539,508759497.542917
32540,506966715.327128
32541,513307042.675651
32542,515930626.406074
32543,477232766.382329
32544,529704440.990797
32545,529704440.990797
32546,428915099.347032
32547,539980143.934956
32548,509677751.848565
32549,550889879.613966
32550,499970492.045999
32551,527518121.215444
32552,509590299.057551
32553,523145481.664739
32554,459960840.157042
32555,455806832.583871
32556,487727101.304023
32557,533027647.049334
32558,532218708.732453
32559,550474478.856649
32560,535826136.361785
32561,540854671.845097
32562,511120722.900298
32563,519866002.00171
32564,540636039.867561
32565,517286144.666793
32566,516171121.581363
32567,511557986.855369
32568,489476157.124305
32569,521134067.471414
32570,543040991.62045
32571,519866002.00171
32572,477232766.382329
32573,490897264.978284
32574,476576870.449723
32575,517242418.271286
32576,482698565.820711
32577,540417407.890026
32578,529704440.990797
32579,446405657.549854
32580,541729199.755238
32581,497303181.920068
32582,477232766.382329
32583,444000705.796966
32584,520893572.296125
32585,526643593.305303
32586,481386773.9555
32587,532546656.698756
32588,530600832.098692
32589,505436291.484381
32590,489694789.10184
32591,491006580.967052
32592,534514344.496573
32593,536919296.249462
32594,531453496.81108
32595,535760546.768525
32596,483594956.928606
32597,488382997.236629
32598,494548419.003124
32599,465863903.550495
32600,500189124.023534
32601,515755720.824046
32602,508059875.214804
32603,520303265.95678
32604,529923072.968333
32605,520893572.296125
32606,538231088.114673
32607,467328737.799981
32608,479856350.112753
32609,434380898.785414
32610,499314596.113393
32611,532546656.698756
32612,531890760.76615
32613,533639816.586432
32614,451871456.988236
32615,526840362.085085
32616,494504692.607617
32617,485540781.52867
32618,535607504.38425
32619,532546656.698756
32620,503031339.731493
32621,544790047.440732
32622,437004482.515837
32623,506529451.372057
32624,454057776.763589
32625,500407756.001069
32626,533421184.608897
32627,504343131.596704
32628,418420764.425338
32629,498221436.225716
32630,523582745.619809
32631,537793824.159603
32632,520521897.934315
32633,520303265.95678
32634,539980143.934956
32635,472422862.876553
32636,546757735.238549
32637,481824037.91057
32638,492099740.854729
32639,360046026.423417
32640,518554210.136498
32641,538449720.092209
32642,517242418.271286
32643,489476157.124305
32644,530141704.945868
32645,545445943.373338
32646,475702342.539582
32647,448438934.940932
32648,523801377.597345
32649,525987697.372697
32650,498658700.180787
32651,541073303.822632
32652,493630164.697475
32653,455369568.628801
32654,539980143.934956
32655,440808678.924951
32656,503905867.641634
32657,531234864.833544
32658,537137928.226997
32659,527736753.19298
32660,419732556.29055
32661,532109392.743685
32662,468706119.258453
32663,453839144.786054
32664,448810609.302742
32665,448438934.940932
32666,499970492.045999
32667,517242418.271286
32668,533639816.586432
32669,427821939.459355
32670,527080857.260374
32671,532546656.698756
32672,528829913.080656
32673,487508469.326487
32674,531453496.81108
32675,498899195.356076
32676,477232766.382329
32677,531016232.856009
32678,471766966.943947
32679,545883207.328408
32680,432413210.987596
32681,487071205.371417
32682,489694789.10184
32683,459742208.179507
32684,477670030.3374
32685,522270953.754598
32686,507841243.237269
32687,546101839.305943
32688,524675905.507486
32689,481386773.9555
32690,455150936.651266
32691,529923072.968333
32692,460201335.332331
32693,518991474.091568
32694,449685137.212883
32695,481824037.91057
32696,540198775.912491
32697,501719547.866281
32698,529048545.058191
32699,538668352.069744
32700,466957063.438171
32701,444000705.796966
32702,468706119.258453
32703,498221436.225716
32704,451652825.010701
32705,470892439.033806
32706,457555888.404154
32707,491662476.899658
32708,521833689.799527
32709,548069527.103761
32710,452090088.965772
32711,548288159.081296
32712,473953286.7193
32713,522708217.709668
32714,521134067.471414
32715,531234864.833544
32716,547632263.14869
32717,516586522.33868
32718,495379220.517758
32719,539980143.934956
32720,557252070.160243
32721,450778297.10056
32722,514837466.518398
32723,525550433.417627
32724,505217659.506846
32725,447061553.48246
32726,534732976.474109
32727,518116946.181427
32728,480074982.090288
32729,532109392.743685
32730,477670030.3374
32731,478544558.247541
32732,503687235.664099
32733,497128276.33804
32734,476139606.494653
32735,532109392.743685
32736,532983920.653826
32737,534077080.541503
32738,507841243.237269
32739,203724162.48569
32740,477451398.359865
32741,535170240.429179
32742,488011322.874819
32743,477932388.710442
32744,394371246.896457
32745,542166463.710308
32746,459742208.179507
32747,520084633.979245
32748,534514344.496573
32749,533858448.563968
32750,476795502.427259
32751,517461050.248821
32752,384751439.884904
32753,516805154.316216
32754,489476157.124305
32755,487945733.281558
32756,515711994.428539
32757,451871456.988236
32758,531234864.833544
32759,545664575.350873
32760,532328024.721221
32761,532546656.698756
32762,499314596.113393
32763,532983920.653826
32764,505873555.439451
32765,520893572.296125
32766,531234864.833544
32767,539980143.934956
32768,521615057.821992
32769,528174017.14805
32770,506966715.327128
32771,450341033.145489
32772,384554671.105123
32773,514553244.947602
32774,502812707.753957
32775,517461050.248821
32776,544571415.463197
32777,542166463.710308
32778,532765288.676291
32779,532765288.676291
32780,522926849.687204
32781,477014134.404794
32782,536482032.294391
32783,521396425.844456
32784,454057776.763589
32785,468487487.280918
32786,532983920.653826
32787,482764155.413972
32788,551786270.721861
32789,532983920.653826
32790,528829913.080656
32791,481386773.9555
32792,545445943.373338
32793,446842921.504925
32794,542385095.687844
32795,545664575.350873
32796,491225212.944587
32797,545883207.328408
32798,534951608.451644
32799,452527352.920842
32800,541073303.822632
32801,522270953.754598
32802,489257525.14677
32803,548069527.103761
32804,492974268.76487
32805,435692690.650625
32806,525550433.417627
32807,526643593.305303
32808,529267177.035727
32809,444000705.796966
32810,529267177.035727
32811,535607504.38425
32812,531453496.81108
32813,520303265.95678
32814,527474394.819937
32815,528174017.14805
32816,532765288.676291
32817,525769065.395162
32818,486196677.461276
32819,470411448.683228
32820,546101839.305943
32821,467175695.415706
32822,533858448.563968
32823,456375275.725463
32824,477670030.3374
32825,534295712.519038
32826,487945733.281558
32827,478981822.202612
32828,514618834.540863
32829,518554210.136498
32830,491203349.746834
32831,535607504.38425
32832,537137928.226997
32833,425613756.486249
32834,487071205.371417
32835,538231088.114673
32836,532109392.743685
32837,537137928.226997
32838,543915519.530591
32839,186452236.260402
32840,532328024.721221
32841,541510567.777703
32842,526665456.503057
32843,531453496.81108
32844,491028444.164806
32845,486852573.393882
32846,500407756.001069
32847,539258658.409089
32848,472860126.831624
32849,532109392.743685
32850,516367890.361145
32851,502812707.753957
32852,540308091.901258
32853,529179724.244713
32854,504999027.52931
32855,498440068.203252
32856,548288159.081296
32857,490350685.034446
32858,542560001.269872
32859,514400202.563327
32860,480949510.000429
32861,545883207.328408
32862,496691012.382969
32863,514837466.518398
32864,529048545.058191
32865,429133731.324567
32866,542560001.269872
32867,539324248.00235
32868,484360168.849979
32869,486196677.461276
32870,523582745.619809
32871,457774520.381689
32872,478107294.29247
32873,548288159.081296
32874,527736753.19298
32875,479637718.135217
32876,538559036.080976
32877,463240319.820071
32878,499095964.135858
32879,531978213.557164
32880,520521897.934315
32881,508715771.14741
32882,477232766.382329
32883,528174017.14805
32884,492537004.809799
32885,503249971.709028
32886,546101839.305943
32887,493192900.742405
32888,406614637.638433
32889,513307042.675651
32890,520893572.296125
32891,502812707.753957
32892,546539103.261014
32893,469799279.14613
32894,531016232.856009
32895,498877332.158322
32896,515274730.473469
32897,470411448.683228
32898,439409434.268725
32899,486852573.393882
32900,536700664.271926
32901,534951608.451644
32902,499314596.113393
32903,500407756.001069
32904,455369568.628801
32905,531672128.788615
32906,529048545.058191
32907,534995334.847151
32908,488820261.191699
32909,535388872.406715
32910,485978045.483741
32911,533202552.631362
32912,440065330.201331
32913,445050139.289136
32914,521396425.844456
32915,452745984.898378
32916,483135829.775782
32917,533858448.563968
32918,475352531.375526
32919,469143383.213524
32920,546320471.283479
32921,506529451.372057
32922,533421184.608897
32923,539324248.00235
32924,526424961.327768
32925,546320471.283479
32926,534077080.541503
32927,480293614.067823
32928,530360336.923403
32929,486633941.416346
32930,539542879.979885
32931,476358238.472188
32932,524675905.507486
32933,539980143.934956
32934,551349006.76679
32935,475265078.584512
32936,527518121.215444
32937,546101839.305943
32938,487508469.326487
32939,498899195.356076
32940,500407756.001069
32942,480949510.000429
32943,549818582.924043
32944,486415309.438811
32945,520521897.934315
32946,492755636.787334
32947,418420764.425338
32948,485978045.483741
32949,529704440.990797
32950,540417407.890026
32951,498877332.158322
32952,498658700.180787
32953,520084633.979245
32954,498002804.248181
32955,466738431.460636
32956,534077080.541503
32957,481824037.91057
32958,466957063.438171
32959,449947495.585926
32960,494504692.607617
32961,485103517.573599
32962,498986648.14709
32963,497346908.315575
32964,546976367.216085
32965,498877332.158322
32966,526862225.282839
32967,518116946.181427
32968,517023786.293751
32969,537137928.226997
32970,532109392.743685
32971,489913421.079376
32972,551349006.76679
32973,519866002.00171
32974,413392228.942026
32975,448373345.347672
32976,530360336.923403
32977,485103517.573599
32978,514400202.563327
32979,486633941.416346
32980,505217659.506846
32981,541510567.777703
32982,531890760.76615
32983,532765288.676291
32984,553972590.497214
32985,548944055.013902
32986,487464742.930981
32987,390632640.080603
32988,518991474.091568
32989,530578968.900938
32990,501282283.91121
32991,541073303.822632
32992,502812707.753957
32993,547413631.171155
32994,536919296.249462
32995,500189124.023534
32996,477232766.382329
32997,488164365.259093
32998,432850474.942667
32999,529179724.244713
33000,539761511.95742
33001,505217659.506846
33002,527955385.170515
33003,531234864.833544
33004,518116946.181427
33005,442470281.954219
33006,437223114.493372
33007,540854671.845097
33008,535170240.429179
33009,520521897.934315
33010,516367890.361145
33011,532983920.653826
33012,543259623.597985
33013,522489585.732133
33014,484447621.640994
33015,518772842.114033
33016,517023786.293751
33017,546101839.305943
33018,542822359.642914
33019,502812707.753957
33020,526643593.305303
33021,435146110.706787
33022,509590299.057551
33023,486196677.461276
33024,271937339.476698
33025,532328024.721221
33026,491028444.164806
33027,525987697.372697
33028,533639816.586432
33029,521615057.821992
33030,448373345.347672
33031,532328024.721221
33032,473953286.7193
33033,515274730.473469
33034,525550433.417627
33035,506310819.394522
33036,535388872.406715
33037,530360336.923403
33038,515711994.428539
33039,458430416.314295
33040,479200454.180147
33041,518772842.114033
33042,473078758.809159
33043,514837466.518398
33044,518991474.091568
33045,493411532.71994
33046,437660378.448443
33047,495532262.902032
33048,494723324.585152
33049,374694368.918281
33050,492755636.787334
33051,531453496.81108
33052,478763190.225076
33053,507185347.304663
33054,519866002.00171
33055,446842921.504925
33056,504124499.619169
33057,469799279.14613
33058,534077080.541503
33059,487508469.326487
33060,545883207.328408
33061,531890760.76615
33062,516805154.316216
33063,449685137.212883
33064,507185347.304663
33065,489694789.10184
33066,500407756.001069
33067,520303265.95678
33068,529485809.013262
33069,434599530.762949
33070,388468183.503004
33071,455588200.606336
33072,538231088.114673
33073,542560001.269872
33074,446624289.52739
33075,484228989.663458
33076,432194579.010061
33077,525987697.372697
33078,478828779.818337
33079,450122401.167954
33080,498877332.158322
33081,442907545.90929
33082,443782073.819431
33083,532765288.676291
33084,539105616.024814
33085,502156811.821352
33086,494941956.562687
33087,550911742.81172
33088,546101839.305943
33089,452745984.898378
33090,506748083.349593
33091,539761511.95742
33092,486415309.438811
33093,394152614.918922
33094,529704440.990797
33095,514181570.585792
33096,475702342.539582
33097,531016232.856009
33098,533639816.586432
33099,518335578.158963
33100,477232766.382329
33101,550037214.901579
33102,539980143.934956
33103,544637005.056457
33104,532459203.907742
33105,450996929.078095
33106,545883207.328408
33107,529704440.990797
33108,465426639.595424
33109,519647370.024174
33110,485846866.297219
33111,533639816.586432
33112,498899195.356076
33113,518772842.114033
33114,545664575.350873
33115,468268855.303383
33116,539761511.95742
33117,550911742.81172
33118,447498817.437531
33119,437660378.448443
33120,552223534.676932
33121,538012456.137138
33122,546320471.283479
33123,254884045.228946
33124,543040991.62045
33125,524675905.507486
33126,539105616.024814
33127,532983920.653826
33128,484884885.596064
33129,427078590.735735
33130,444000705.796966
33131,435474058.67309
33132,549818582.924043
33133,348677163.591583
33134,500845019.95614
33135,457337256.426618
33136,471329702.988877
33137,529704440.990797
33138,433069106.920202
33139,534732976.474109
33140,521177793.866921
33141,531672128.788615
33142,504999027.52931
33143,523998146.377126
33144,530578968.900938
33145,491225212.944587
33146,526643593.305303
33147,532983920.653826
33148,515274730.473469
33149,445531129.639713
33150,534077080.541503
33151,530141704.945868
33152,396120302.716739
33153,405740109.728292
33154,483791725.708388
33155,407926429.503644
33156,499751860.068463
33157,537225381.018011
33158,419513924.313014
33159,557470702.137778
33160,532983920.653826
33161,526862225.282839
33162,500407756.001069
33163,532546656.698756
33164,534077080.541503
33165,486196677.461276
33166,530578968.900938
33167,546757735.238549
33168,504124499.619169
33169,533421184.608897
33170,525769065.395162
33171,504561763.57424
33172,456462728.516477
33173,546101839.305943
33174,534295712.519038
33175,531453496.81108
33176,522926849.687204
33177,512213882.787975
33178,535388872.406715
33179,427603307.48182
33180,512869778.72058
33181,521177793.866921
33182,525769065.395162
33183,514837466.518398
33184,489454293.926552
33185,504561763.57424
33186,555940278.295031
33187,530360336.923403
33188,532983920.653826
33189,428915099.347032
33190,519428738.046639
33191,427603307.48182
33192,485759413.506205
33193,477232766.382329
33194,498899195.356076
33195,517023786.293751
33196,541729199.755238
33197,496035116.450364
33198,538668352.069744
33199,444437969.752037
33200,535607504.38425
33201,524238641.552415
33202,448810609.302742
33203,476795502.427259
33204,509590299.057551
33205,477232766.382329
33206,520084633.979245
33207,444437969.752037
33208,469362015.191059
33209,485540781.52867
33210,553950727.29946
33211,518335578.158963
33212,528392649.125586
33213,545445943.373338
33214,526206329.350233
33215,515711994.428539
33216,525987697.372697
33217,516171121.581363
33218,546757735.238549
33219,531453496.81108
33220,477232766.382329
33221,541729199.755238
33222,527518121.215444
33223,542385095.687844
33224,501938179.843816
33225,508934403.124945
33226,496909644.360505
33227,533639816.586432
33228,532983920.653826
33229,507185347.304663
33230,517242418.271286
33231,497346908.315575
33232,485759413.506205
33233,491487571.31763
33234,452527352.920842
33235,449685137.212883
33236,501063651.933675
33237,416015812.67245
33238,478763190.225076
33239,518772842.114033
33240,519428738.046639
33241,521396425.844456
33242,555065750.38489
33243,547194999.19362
33244,430467386.387532
33245,522139774.568076
33246,515493362.451004
33247,531453496.81108
33248,445093865.684643
33249,388686815.480539
33250,476139606.494653
33251,472422862.876553
33252,457140487.646837
33253,536482032.294391
33254,549381318.968973
33255,498658700.180787
33256,476358238.472188
33257,486852573.393882
33258,377317952.648705
33259,546757735.238549
33260,501391599.899978
33261,488382997.236629
33262,482698565.820711
33263,478107294.29247
33264,488164365.259093
33265,427166043.526749
33266,519428738.046639
